model,temperature,seed,bleu_representativeness,folder
kimina-prover-1.7b,0.5,42,0.0,loops-crafted-1
kimina-prover-1.7b,0.5,123,0.0,termination-crafted
kimina-prover-1.7b,0.5,42,0.0001,recursive-simple
kimina-prover-1.7b,0.5,42,0.0,termination-nla
kimina-prover-1.7b,0.5,999,0.0,termination-crafted
kimina-prover-1.7b,0.5,123,0.0,recursive-simple
kimina-prover-1.7b,0.5,999,0.0,recursive-simple
kimina-prover-1.7b,0.5,42,0.0,termination-numeric
kimina-prover-1.7b,0.5,42,0.0,termination-crafted
kimina-prover-1.7b,0.5,123,0.0,loop-acceleration
kimina-prover-1.7b,0.5,123,0.0,recursive-simple
kimina-prover-1.7b,0.5,999,0.0,recursive-simple
kimina-prover-1.7b,0.5,42,0.0,termination-crafted-lit
kimina-prover-1.7b,0.5,999,0.0,termination-nla
kimina-prover-1.7b,0.5,42,0.0,recursive-simple
kimina-prover-1.7b,0.5,999,0.0,loops-crafted-1
kimina-prover-1.7b,0.5,42,0.0,recursive-simple
kimina-prover-1.7b,0.5,123,0.0,recursive-simple
kimina-prover-1.7b,0.5,42,0.0,loops
kimina-prover-1.7b,0.5,999,0.0824,recursive-simple
kimina-prover-1.7b,0.5,999,0.0,termination-crafted-lit
kimina-prover-1.7b,0.5,123,0.0,loops
kimina-prover-1.7b,0.5,999,0.0,loops
kimina-prover-1.7b,0.5,42,0.0,loops
kimina-prover-1.7b,0.5,123,0.0,loops
kimina-prover-1.7b,0.5,42,0.0,termination-crafted-lit
kimina-prover-1.7b,0.5,999,0.0,loop-acceleration
kimina-prover-1.7b,0.5,123,0.0,termination-crafted-lit
kimina-prover-1.7b,0.5,999,0.0003,termination-crafted
kimina-prover-1.7b,0.5,999,0.0,recursive
kimina-prover-1.7b,0.5,999,0.0,loops
kimina-prover-1.7b,0.5,42,0.0001,termination-crafted
kimina-prover-1.7b,0.5,999,0.0,termination-crafted-lit
kimina-prover-1.7b,0.5,999,0.0004,termination-crafted
kimina-prover-1.7b,0.5,42,0.0006,termination-crafted
kimina-prover-1.7b,0.5,123,0.0001,termination-crafted
kimina-prover-1.7b,0.5,42,0.0,termination-crafted
kimina-prover-1.7b,0.5,42,0.0,recursive
kimina-prover-1.7b,0.5,123,0.0005,termination-crafted
kimina-prover-1.7b,0.5,999,0.0,termination-crafted
kimina-prover-1.7b,0.5,42,0.0,termination-restricted-15
kimina-prover-1.7b,0.5,999,0.0,loops-crafted-1
kimina-prover-1.7b,0.5,123,0.0,recursive-simple
kimina-prover-1.7b,0.5,42,0.0,loops-crafted-1
kimina-prover-1.7b,0.5,123,0.0,termination-numeric
kimina-prover-1.7b,0.5,123,0.0,termination-crafted
kimina-prover-1.7b,0.5,123,0.0752,termination-restricted-15
kimina-prover-1.7b,0.5,42,0.0,termination-crafted-lit
kimina-prover-1.7b,0.5,42,0.0004,termination-bwb
kimina-prover-1.7b,0.5,999,0.0,termination-numeric
kimina-prover-1.7b,0.5,999,0.0,recursive-simple
kimina-prover-1.7b,0.5,123,0.0,termination-crafted-lit
kimina-prover-1.7b,0.5,999,0.0,termination-restricted-15
kimina-prover-1.7b,0.5,42,0.0428,recursive-simple
kimina-prover-1.7b,0.5,42,0.0001,termination-restricted-15
kimina-prover-1.7b,0.5,123,0.0005,termination-bwb
kimina-prover-1.7b,0.5,123,0.0,termination-restricted-15
kimina-prover-1.7b,0.5,999,0.0,termination-restricted-15
kimina-prover-1.7b,0.5,999,0.0,termination-crafted-lit
kimina-prover-1.7b,0.5,123,0.0,recursive
kimina-prover-1.7b,0.5,999,0.0,recursive
kimina-prover-1.7b,0.5,42,0.0,recursive
kimina-prover-1.7b,0.5,42,0.0,termination-crafted
kimina-prover-1.7b,0.5,123,0.0,termination-crafted
kimina-prover-1.7b,0.5,999,0.0,termination-bwb
kimina-prover-1.7b,0.5,123,0.0,loops-crafted-1
kimina-prover-1.7b,0.5,999,0.0,termination-crafted
kimina-prover-1.7b,0.5,123,0.0,recursive
kimina-prover-1.7b,0.5,999,0.0,array-fpi
kimina-prover-1.7b,0.5,999,0.0,array-fpi
kimina-prover-1.7b,0.5,42,0.0,loop-acceleration
kimina-prover-1.7b,0.5,999,0.0,loops
kimina-prover-1.7b,0.5,999,0.0,loop-acceleration
kimina-prover-1.7b,0.5,123,0.0,loops
kimina-prover-1.7b,0.5,42,0.0,array-fpi
kimina-prover-1.7b,0.5,42,0.0,array-fpi
kimina-prover-1.7b,0.5,42,0.0,loop-invgen
kimina-prover-1.7b,0.5,42,0.0,bitvector
kimina-prover-1.7b,0.5,999,0.0,loop-invgen
kimina-prover-1.7b,0.5,123,0.0,array-fpi
kimina-prover-1.7b,0.5,123,0.0,loop-invgen
kimina-prover-1.7b,0.5,999,0.0,bitvector
kimina-prover-1.7b,0.5,123,0.0,array-fpi
kimina-prover-1.7b,0.5,999,0.0,termination-crafted
kimina-prover-1.7b,0.5,123,0.0,bitvector
kimina-prover-1.7b,0.5,123,0.0,termination-crafted
kimina-prover-1.7b,0.5,999,0.0002,termination-crafted
kimina-prover-1.7b,0.5,123,0.0005,termination-crafted
kimina-prover-1.7b,0.5,42,0.019,termination-crafted
kimina-prover-1.7b,0.5,42,0.0,termination-crafted
kimina-prover-1.7b,0.5,42,0.0,termination-crafted
kimina-prover-1.7b,0.5,42,0.0,termination-crafted
kimina-prover-1.7b,0.5,42,0.1255,loops
kimina-prover-1.7b,0.5,999,0.0001,termination-crafted
kimina-prover-1.7b,0.5,123,0.0001,termination-crafted-lit
kimina-prover-1.7b,0.5,999,0.0,termination-crafted-lit
kimina-prover-1.7b,0.5,123,0.0311,termination-crafted
kimina-prover-1.7b,0.5,123,0.0,loop-acceleration
kimina-prover-1.7b,0.5,42,0.0,array-memsafety
kimina-prover-1.7b,0.5,999,0.0002,termination-crafted
kimina-prover-1.7b,0.5,999,0.0,array-memsafety
kimina-prover-1.7b,0.5,42,0.0,termination-nla
kimina-prover-1.7b,0.5,42,0.0,termination-crafted-lit
kimina-prover-1.7b,0.5,123,0.0007,termination-crafted
kimina-prover-1.7b,0.5,123,0.0,array-memsafety
kimina-prover-1.7b,0.5,999,0.0,bitvector
kimina-prover-1.7b,0.5,999,0.0,loops
kimina-prover-1.7b,0.5,42,0.0,loops
kimina-prover-1.7b,0.5,42,0.0,termination-numeric
kimina-prover-1.7b,0.5,42,0.0,termination-nla
kimina-prover-1.7b,0.5,999,0.0,recursive-simple
kimina-prover-1.7b,0.5,123,0.0,termination-nla
kimina-prover-1.7b,0.5,42,0.0,bitvector
kimina-prover-1.7b,0.5,123,0.0,loops
kimina-prover-1.7b,0.5,999,0.0,termination-nla
kimina-prover-1.7b,0.5,42,0.0,loop-industry-pattern
kimina-prover-1.7b,0.5,999,0.0,termination-nla
kimina-prover-1.7b,0.5,123,0.0,loop-industry-pattern
kimina-prover-1.7b,0.5,42,0.0,recursive-simple
kimina-prover-1.7b,0.5,42,0.0,termination-restricted-15
kimina-prover-1.7b,0.5,999,0.0,termination-restricted-15
kimina-prover-1.7b,0.5,999,0.0,loop-industry-pattern
kimina-prover-1.7b,0.5,999,0.0,termination-restricted-15
kimina-prover-1.7b,0.5,123,0.0,termination-restricted-15
kimina-prover-1.7b,0.5,123,0.0,termination-restricted-15
kimina-prover-1.7b,0.5,123,0.0,recursive-simple
kimina-prover-1.7b,0.5,123,0.0039,bitvector
kimina-prover-1.7b,0.5,42,0.0019,termination-restricted-15
kimina-prover-1.7b,0.5,42,0.0,loops-crafted-1
kimina-prover-1.7b,0.5,123,0.0,termination-nla
kimina-prover-1.7b,0.5,999,0.0,array-fpi
kimina-prover-1.7b,0.5,123,0.0,array-fpi
kimina-prover-1.7b,0.5,42,0.0,array-fpi
kimina-prover-1.7b,0.5,999,0.0007,termination-bwb
kimina-prover-1.7b,0.5,123,0.0,termination-bwb
kimina-prover-1.7b,0.5,999,0.0763,loops-crafted-1
kimina-prover-1.7b,0.5,42,0.0,loop-acceleration
kimina-prover-1.7b,0.5,123,0.0,termination-restricted-15
kimina-prover-1.7b,0.5,999,0.0,termination-restricted-15
kimina-prover-1.7b,0.5,123,0.0,loop-acceleration
kimina-prover-1.7b,0.5,999,0.0,loop-acceleration
kimina-prover-1.7b,0.5,123,0.0015,loops-crafted-1
kimina-prover-1.7b,0.5,42,0.1316,termination-restricted-15
kimina-prover-1.7b,0.5,42,0.0001,termination-bwb
kimina-prover-1.7b,0.5,123,0.3378,termination-crafted-lit
kimina-prover-1.7b,0.8,123,0.0,loops-crafted-1
kimina-prover-1.7b,0.8,42,0.0,loops-crafted-1
kimina-prover-1.7b,0.8,999,0.0,termination-crafted
kimina-prover-1.7b,0.8,999,0.0002,recursive-simple
kimina-prover-1.7b,0.8,123,0.0,loop-acceleration
kimina-prover-1.7b,0.8,42,0.0,termination-numeric
kimina-prover-1.7b,0.8,123,0.0002,recursive-simple
kimina-prover-1.7b,0.8,123,0.0,termination-crafted
kimina-prover-1.7b,0.8,42,0.0,recursive-simple
kimina-prover-1.7b,0.8,42,0.0,recursive-simple
kimina-prover-1.7b,0.8,999,0.0,termination-numeric
kimina-prover-1.7b,0.8,42,0.0,loop-acceleration
kimina-prover-1.7b,0.8,123,0.0639,recursive-simple
kimina-prover-1.7b,0.8,999,0.0002,recursive-simple
kimina-prover-1.7b,0.8,42,0.0,termination-nla
kimina-prover-1.7b,0.8,123,0.0,termination-nla
kimina-prover-1.7b,0.8,123,0.0,termination-numeric
kimina-prover-1.7b,0.8,42,0.0,termination-crafted
kimina-prover-1.7b,0.8,42,0.0164,recursive-simple
kimina-prover-1.7b,0.8,42,0.0394,termination-crafted-lit
kimina-prover-1.7b,0.8,999,0.0,recursive-simple
kimina-prover-1.7b,0.8,42,0.0,termination-crafted-lit
kimina-prover-1.7b,0.8,123,0.0,loops
kimina-prover-1.7b,0.8,123,0.0,termination-crafted-lit
kimina-prover-1.7b,0.8,123,0.0,recursive-simple
kimina-prover-1.7b,0.8,999,0.0,termination-crafted-lit
kimina-prover-1.7b,0.8,999,0.0,loops
kimina-prover-1.7b,0.8,999,0.1809,termination-crafted-lit
kimina-prover-1.7b,0.8,999,0.0,loop-acceleration
kimina-prover-1.7b,0.8,999,0.0084,termination-crafted
kimina-prover-1.7b,0.8,42,0.0,loops
kimina-prover-1.7b,0.8,123,0.0,recursive
kimina-prover-1.7b,0.8,123,0.0,termination-crafted
kimina-prover-1.7b,0.8,42,0.0,loops-crafted-1
kimina-prover-1.7b,0.8,123,0.0,loops
kimina-prover-1.7b,0.8,999,0.0005,termination-crafted
kimina-prover-1.7b,0.8,42,0.0,termination-crafted
kimina-prover-1.7b,0.8,42,0.0001,termination-crafted
kimina-prover-1.7b,0.8,42,0.0,recursive
kimina-prover-1.7b,0.8,999,0.0,loops-crafted-1
kimina-prover-1.7b,0.8,123,0.0002,termination-crafted
kimina-prover-1.7b,0.8,999,0.0,recursive
kimina-prover-1.7b,0.8,123,0.1267,loops-crafted-1
kimina-prover-1.7b,0.8,123,0.0,termination-restricted-15
kimina-prover-1.7b,0.8,42,0.0001,loops
kimina-prover-1.7b,0.8,999,0.0,termination-restricted-15
kimina-prover-1.7b,0.8,42,0.0,termination-restricted-15
kimina-prover-1.7b,0.8,42,0.0,termination-crafted
kimina-prover-1.7b,0.8,999,0.0,loops
kimina-prover-1.7b,0.8,42,0.0,termination-numeric
kimina-prover-1.7b,0.8,123,0.0,termination-crafted
kimina-prover-1.7b,0.8,123,0.0468,recursive-simple
kimina-prover-1.7b,0.8,123,0.0,termination-numeric
kimina-prover-1.7b,0.8,42,0.0,termination-crafted-lit
kimina-prover-1.7b,0.8,123,0.001,termination-restricted-15
kimina-prover-1.7b,0.8,42,0.0611,recursive-simple
kimina-prover-1.7b,0.8,123,0.0,termination-crafted-lit
kimina-prover-1.7b,0.8,42,0.0,recursive
kimina-prover-1.7b,0.8,999,0.0,termination-restricted-15
kimina-prover-1.7b,0.8,123,0.0,recursive
kimina-prover-1.7b,0.8,999,0.1237,recursive-simple
kimina-prover-1.7b,0.8,42,0.4698,termination-restricted-15
kimina-prover-1.7b,0.8,123,0.4639,termination-bwb
kimina-prover-1.7b,0.8,999,0.0398,termination-nla
kimina-prover-1.7b,0.8,999,0.0001,termination-bwb
kimina-prover-1.7b,0.8,999,0.4915,termination-crafted-lit
kimina-prover-1.7b,0.8,42,0.0,array-fpi
kimina-prover-1.7b,0.8,999,0.0,array-fpi
kimina-prover-1.7b,0.8,123,0.0008,termination-crafted
kimina-prover-1.7b,0.8,999,0.0,recursive
kimina-prover-1.7b,0.8,999,0.0,termination-crafted
kimina-prover-1.7b,0.8,42,0.0001,termination-bwb
kimina-prover-1.7b,0.8,42,0.0,termination-crafted
kimina-prover-1.7b,0.8,123,0.0,array-fpi
kimina-prover-1.7b,0.8,999,0.0,loops
kimina-prover-1.7b,0.8,999,0.0,termination-numeric
kimina-prover-1.7b,0.8,42,0.0,loop-acceleration
kimina-prover-1.7b,0.8,123,0.0,loops
kimina-prover-1.7b,0.8,42,0.0,loops
kimina-prover-1.7b,0.8,42,0.0,loop-invgen
kimina-prover-1.7b,0.8,123,0.0,termination-crafted
kimina-prover-1.7b,0.8,123,0.0,loop-acceleration
kimina-prover-1.7b,0.8,999,0.0,loop-acceleration
kimina-prover-1.7b,0.8,999,0.0,termination-crafted
kimina-prover-1.7b,0.8,123,0.0,bitvector
kimina-prover-1.7b,0.8,999,0.0,bitvector
kimina-prover-1.7b,0.8,999,0.0,array-fpi
kimina-prover-1.7b,0.8,123,0.0,loop-invgen
kimina-prover-1.7b,0.8,42,0.0,bitvector
kimina-prover-1.7b,0.8,123,0.0033,termination-crafted
kimina-prover-1.7b,0.8,999,0.1886,termination-crafted
kimina-prover-1.7b,0.8,42,0.0002,array-fpi
kimina-prover-1.7b,0.8,42,0.0,termination-crafted
kimina-prover-1.7b,0.8,999,0.0,termination-crafted
kimina-prover-1.7b,0.8,42,0.0001,termination-crafted
kimina-prover-1.7b,0.8,42,0.0,termination-crafted-lit
kimina-prover-1.7b,0.8,999,0.0,termination-crafted-lit
kimina-prover-1.7b,0.8,42,0.0,termination-crafted
kimina-prover-1.7b,0.8,999,0.0,array-memsafety
kimina-prover-1.7b,0.8,42,0.0,array-memsafety
kimina-prover-1.7b,0.8,42,0.0,loop-industry-pattern
kimina-prover-1.7b,0.8,123,0.0142,array-fpi
kimina-prover-1.7b,0.8,123,0.0001,termination-crafted
kimina-prover-1.7b,0.8,123,0.0004,array-memsafety
kimina-prover-1.7b,0.8,999,0.0,loops
kimina-prover-1.7b,0.8,999,0.0,bitvector
kimina-prover-1.7b,0.8,123,0.0001,bitvector
kimina-prover-1.7b,0.8,123,0.0,loops
kimina-prover-1.7b,0.8,42,0.0,termination-crafted
kimina-prover-1.7b,0.8,42,0.0,bitvector
kimina-prover-1.7b,0.8,42,0.0,loops
kimina-prover-1.7b,0.8,123,0.0004,termination-crafted
kimina-prover-1.7b,0.8,123,0.0,loop-industry-pattern
kimina-prover-1.7b,0.8,123,0.0,termination-nla
kimina-prover-1.7b,0.8,999,0.0001,termination-crafted
kimina-prover-1.7b,0.8,999,0.0,termination-nla
kimina-prover-1.7b,0.8,999,0.0001,recursive-simple
kimina-prover-1.7b,0.8,42,0.0,termination-nla
kimina-prover-1.7b,0.8,123,0.0,recursive-simple
kimina-prover-1.7b,0.8,999,0.0,termination-restricted-15
kimina-prover-1.7b,0.8,42,0.0,termination-restricted-15
kimina-prover-1.7b,0.8,42,0.0,termination-nla
kimina-prover-1.7b,0.8,123,0.0,termination-nla
kimina-prover-1.7b,0.8,42,0.0,recursive-simple
kimina-prover-1.7b,0.8,999,0.0,termination-restricted-15
kimina-prover-1.7b,0.8,42,0.0,termination-restricted-15
kimina-prover-1.7b,0.8,123,0.0495,termination-crafted-lit
kimina-prover-1.7b,0.8,123,0.0,termination-restricted-15
kimina-prover-1.7b,0.8,123,0.0,termination-restricted-15
kimina-prover-1.7b,0.8,123,0.0,termination-restricted-15
kimina-prover-1.7b,0.8,42,0.0,termination-restricted-15
kimina-prover-1.7b,0.8,42,0.0,termination-bwb
kimina-prover-1.7b,0.8,42,0.0,array-fpi
kimina-prover-1.7b,0.8,123,0.0,loops-crafted-1
kimina-prover-1.7b,0.8,999,0.0,termination-bwb
kimina-prover-1.7b,0.8,123,0.0,array-fpi
kimina-prover-1.7b,0.8,999,0.0,loop-acceleration
kimina-prover-1.7b,0.8,999,0.0,loops-crafted-1
kimina-prover-1.7b,0.8,42,0.0,loops-crafted-1
kimina-prover-1.7b,0.8,999,0.389,termination-crafted
kimina-prover-1.7b,0.8,999,0.0215,termination-restricted-15
kimina-prover-1.7b,0.8,123,0.0,loop-acceleration
kimina-prover-1.7b,0.8,123,0.0166,termination-bwb
kimina-prover-1.7b,0.8,123,0.0592,termination-crafted-lit
kimina-prover-1.7b,0.8,999,0.0282,termination-nla
kimina-prover-1.7b,0.8,999,0.1198,array-fpi
kimina-prover-1.7b,0.8,999,0.0,loop-invgen
kimina-prover-1.7b,0.8,999,0.0005,loops-crafted-1
kimina-prover-1.7b,0.8,42,0.1811,loop-acceleration
kimina-prover-1.7b,0.8,999,0.0,loop-industry-pattern
mistral-7b,0.2,999,0.1003,termination-crafted
mistral-7b,0.2,123,0.0,loops-crafted-1
mistral-7b,0.2,999,0.2382,recursive-simple
mistral-7b,0.2,123,0.4218,recursive-simple
mistral-7b,0.2,42,0.3462,recursive-simple
mistral-7b,0.2,123,0.059,termination-numeric
mistral-7b,0.2,123,0.1179,recursive-simple
mistral-7b,0.2,42,0.0009,loops-crafted-1
mistral-7b,0.2,123,0.2668,loop-acceleration
mistral-7b,0.2,42,0.0705,termination-crafted
mistral-7b,0.2,999,0.1477,loop-acceleration
mistral-7b,0.2,999,0.1648,termination-numeric
mistral-7b,0.2,123,0.1101,termination-crafted
mistral-7b,0.2,999,0.0033,loops-crafted-1
mistral-7b,0.2,999,0.3245,recursive-simple
mistral-7b,0.2,999,0.1314,termination-crafted-lit
mistral-7b,0.2,123,0.2782,termination-crafted
mistral-7b,0.2,123,0.0204,termination-nla
mistral-7b,0.2,123,0.0218,termination-crafted-lit
mistral-7b,0.2,42,0.4334,loops
mistral-7b,0.2,42,0.2271,recursive-simple
mistral-7b,0.2,42,0.2955,recursive-simple
mistral-7b,0.2,123,0.1137,termination-crafted-lit
mistral-7b,0.2,999,0.1047,recursive-simple
mistral-7b,0.2,999,0.1046,termination-crafted-lit
mistral-7b,0.2,999,0.0,loops
mistral-7b,0.2,123,0.3348,recursive-simple
mistral-7b,0.2,999,0.1916,termination-crafted
mistral-7b,0.2,42,0.1545,termination-crafted-lit
mistral-7b,0.2,42,0.0337,termination-nla
mistral-7b,0.2,123,0.0,loops-crafted-1
mistral-7b,0.2,42,0.3506,termination-crafted
mistral-7b,0.2,42,0.1755,termination-crafted
mistral-7b,0.2,42,0.2204,loop-acceleration
mistral-7b,0.2,42,0.0673,termination-numeric
mistral-7b,0.2,999,0.1584,loops
mistral-7b,0.2,123,0.4636,termination-restricted-15
mistral-7b,0.2,42,0.1003,recursive
mistral-7b,0.2,42,0.5507,termination-restricted-15
mistral-7b,0.2,999,0.5772,termination-restricted-15
mistral-7b,0.2,42,0.2426,loops
mistral-7b,0.2,42,0.1816,recursive-simple
mistral-7b,0.2,123,0.0972,termination-crafted
mistral-7b,0.2,123,0.1475,recursive-simple
mistral-7b,0.2,999,0.0665,recursive-simple
mistral-7b,0.2,123,0.2551,recursive
mistral-7b,0.2,999,0.0977,termination-crafted
mistral-7b,0.2,42,0.2767,loops-crafted-1
mistral-7b,0.2,999,0.3134,loops-crafted-1
mistral-7b,0.2,123,0.3672,termination-numeric
mistral-7b,0.2,123,0.0721,termination-crafted-lit
mistral-7b,0.2,42,0.2942,termination-numeric
mistral-7b,0.2,123,0.074,termination-crafted
mistral-7b,0.2,123,0.2883,loops
mistral-7b,0.2,999,0.1609,termination-crafted
mistral-7b,0.2,123,0.5291,termination-restricted-15
mistral-7b,0.2,999,0.3111,recursive
mistral-7b,0.2,123,0.2817,termination-bwb
mistral-7b,0.2,999,0.425,termination-numeric
mistral-7b,0.2,42,0.1163,termination-bwb
mistral-7b,0.2,999,0.0858,termination-crafted-lit
mistral-7b,0.2,42,0.2844,array-fpi
mistral-7b,0.2,42,0.4063,recursive
mistral-7b,0.2,999,0.0345,termination-restricted-15
mistral-7b,0.2,999,0.345,termination-crafted
mistral-7b,0.2,123,0.3007,recursive
mistral-7b,0.2,123,0.0165,loops
mistral-7b,0.2,42,0.0426,termination-crafted
mistral-7b,0.2,123,0.1606,loops
mistral-7b,0.2,42,0.0787,termination-crafted
mistral-7b,0.2,999,0.2624,recursive
mistral-7b,0.2,42,0.124,loop-acceleration
mistral-7b,0.2,42,0.0,loop-invgen
mistral-7b,0.2,999,0.0,bitvector
mistral-7b,0.2,123,0.0,loop-invgen
mistral-7b,0.2,999,0.3019,termination-bwb
mistral-7b,0.2,999,0.2649,loop-acceleration
mistral-7b,0.2,42,0.0,termination-crafted
mistral-7b,0.2,123,0.2002,termination-crafted
mistral-7b,0.2,999,0.1434,termination-crafted
mistral-7b,0.2,123,0.1016,array-fpi
mistral-7b,0.2,42,0.1615,termination-crafted-lit
mistral-7b,0.2,42,0.0217,termination-crafted-lit
mistral-7b,0.2,42,0.0,bitvector
mistral-7b,0.2,123,0.1988,array-fpi
mistral-7b,0.2,42,0.0,termination-crafted
mistral-7b,0.2,999,0.0002,termination-crafted
mistral-7b,0.2,42,0.2224,loops
mistral-7b,0.2,123,0.1507,termination-crafted
mistral-7b,0.2,42,0.3817,termination-crafted
mistral-7b,0.2,123,0.0001,termination-crafted
mistral-7b,0.2,42,0.1708,termination-crafted
mistral-7b,0.2,123,0.1635,termination-crafted-lit
mistral-7b,0.2,123,0.0,bitvector
mistral-7b,0.2,42,0.1951,termination-restricted-15
mistral-7b,0.2,999,0.2928,array-fpi
mistral-7b,0.2,123,0.2308,termination-crafted
mistral-7b,0.2,999,0.394,termination-crafted
mistral-7b,0.2,999,0.0,loop-industry-pattern
mistral-7b,0.2,999,0.325,array-memsafety
mistral-7b,0.2,123,0.3567,array-memsafety
mistral-7b,0.2,123,0.0,loop-industry-pattern
mistral-7b,0.2,999,0.0,loop-invgen
mistral-7b,0.2,123,0.0962,termination-crafted
mistral-7b,0.2,42,0.2034,termination-crafted-lit
mistral-7b,0.2,123,0.037,bitvector
mistral-7b,0.2,42,0.0,termination-nla
mistral-7b,0.2,42,0.1987,array-memsafety
mistral-7b,0.2,42,0.1156,bitvector
mistral-7b,0.2,123,0.1745,termination-nla
mistral-7b,0.2,999,0.2434,array-fpi
mistral-7b,0.2,42,0.0491,termination-nla
mistral-7b,0.2,42,0.2219,loops
mistral-7b,0.2,123,0.1472,loop-acceleration
mistral-7b,0.2,999,0.0685,loops
mistral-7b,0.2,999,0.2297,termination-restricted-15
mistral-7b,0.2,999,0.0749,bitvector
mistral-7b,0.2,123,0.0434,termination-nla
mistral-7b,0.2,123,0.2552,recursive-simple
mistral-7b,0.2,42,0.3135,recursive-simple
mistral-7b,0.2,999,0.3046,recursive-simple
mistral-7b,0.2,42,0.6594,termination-restricted-15
mistral-7b,0.2,123,0.3233,termination-restricted-15
mistral-7b,0.2,42,0.2329,termination-restricted-15
mistral-7b,0.2,999,0.1176,termination-crafted-lit
mistral-7b,0.2,999,0.1182,termination-crafted
mistral-7b,0.2,42,0.0043,loop-industry-pattern
mistral-7b,0.2,42,0.2265,termination-bwb
mistral-7b,0.2,42,0.0001,array-fpi
mistral-7b,0.2,42,0.3185,loops-crafted-1
mistral-7b,0.2,42,0.1407,termination-restricted-15
mistral-7b,0.2,123,0.0823,loops
mistral-7b,0.2,999,0.1096,termination-bwb
mistral-7b,0.2,999,0.2857,loops-crafted-1
mistral-7b,0.2,123,0.3802,termination-restricted-15
mistral-7b,0.2,123,0.1133,loop-acceleration
mistral-7b,0.2,123,0.2018,array-fpi
mistral-7b,0.2,999,0.16,loops
mistral-7b,0.2,123,0.3798,loops-crafted-1
mistral-7b,0.2,999,0.5563,termination-restricted-15
mistral-7b,0.2,999,0.101,loop-acceleration
mistral-7b,0.2,42,0.1193,loop-acceleration
mistral-7b,0.2,42,0.2472,array-fpi
mistral-7b,0.2,999,0.1787,termination-nla
mistral-7b,0.2,999,0.023,termination-restricted-15
mistral-7b,0.2,123,0.1376,termination-restricted-15
mistral-7b,0.2,123,0.1504,termination-bwb
mistral-7b,0.2,999,0.2449,array-fpi
mistral-7b,0.2,999,0.018,termination-nla
mistral-7b,0.2,999,0.2533,termination-nla
mistral-7b,0.5,42,0.0,termination-nla
mistral-7b,0.5,999,0.0218,termination-crafted
mistral-7b,0.5,123,0.0072,termination-nla
mistral-7b,0.5,42,0.2467,loop-acceleration
mistral-7b,0.5,999,0.0217,termination-nla
mistral-7b,0.5,999,0.215,recursive-simple
mistral-7b,0.5,999,0.0268,loops-crafted-1
mistral-7b,0.5,123,0.4403,recursive-simple
mistral-7b,0.5,42,0.6197,recursive-simple
mistral-7b,0.5,123,0.1845,recursive-simple
mistral-7b,0.5,999,0.1846,loop-acceleration
mistral-7b,0.5,999,0.1964,termination-crafted-lit
mistral-7b,0.5,42,0.1437,termination-numeric
mistral-7b,0.5,999,0.1426,termination-numeric
mistral-7b,0.5,123,0.2897,recursive-simple
mistral-7b,0.5,42,0.3245,recursive-simple
mistral-7b,0.5,999,0.2235,recursive-simple
mistral-7b,0.5,123,0.055,termination-numeric
mistral-7b,0.5,123,0.1214,termination-crafted-lit
mistral-7b,0.5,42,0.0489,loops-crafted-1
mistral-7b,0.5,42,0.0828,termination-crafted
mistral-7b,0.5,123,0.1114,termination-crafted-lit
mistral-7b,0.5,999,0.4007,recursive-simple
mistral-7b,0.5,42,0.1288,recursive
mistral-7b,0.5,42,0.1733,termination-crafted-lit
mistral-7b,0.5,999,0.2742,recursive
mistral-7b,0.5,123,0.086,loops-crafted-1
mistral-7b,0.5,42,0.1315,termination-crafted-lit
mistral-7b,0.5,999,0.2774,termination-crafted
mistral-7b,0.5,999,0.2439,termination-crafted
mistral-7b,0.5,123,0.2563,loops
mistral-7b,0.5,42,0.2317,recursive-simple
mistral-7b,0.5,999,0.1416,termination-crafted-lit
mistral-7b,0.5,123,0.4134,termination-restricted-15
mistral-7b,0.5,42,0.5428,termination-restricted-15
mistral-7b,0.5,999,0.6031,termination-restricted-15
mistral-7b,0.5,42,0.2089,recursive-simple
mistral-7b,0.5,123,0.2614,recursive-simple
mistral-7b,0.5,123,0.1271,loops-crafted-1
mistral-7b,0.5,42,0.2886,loops
mistral-7b,0.5,42,0.0683,termination-crafted
mistral-7b,0.5,999,0.3216,recursive-simple
mistral-7b,0.5,123,0.0593,termination-crafted
mistral-7b,0.5,999,0.2954,loops
mistral-7b,0.5,999,0.4578,termination-crafted
mistral-7b,0.5,999,0.0654,termination-crafted-lit
mistral-7b,0.5,42,0.4213,termination-numeric
mistral-7b,0.5,999,0.3084,loops
mistral-7b,0.5,42,0.2282,termination-crafted
mistral-7b,0.5,42,0.565,termination-restricted-15
mistral-7b,0.5,999,0.4123,termination-numeric
mistral-7b,0.5,123,0.0531,termination-crafted
mistral-7b,0.5,999,0.1105,termination-bwb
mistral-7b,0.5,42,0.1327,loops-crafted-1
mistral-7b,0.5,123,0.3064,recursive
mistral-7b,0.5,123,0.6713,termination-numeric
mistral-7b,0.5,42,0.1984,termination-crafted-lit
mistral-7b,0.5,123,0.1358,termination-crafted-lit
mistral-7b,0.5,42,0.1117,termination-bwb
mistral-7b,0.5,999,0.3634,recursive
mistral-7b,0.5,42,0.1255,loops
mistral-7b,0.5,123,0.0,termination-crafted
mistral-7b,0.5,42,0.2445,array-fpi
mistral-7b,0.5,999,0.1853,loops-crafted-1
